YYYYMMDD_r1_wt_O2_auto_0uMIPTG,YYYYMMDD_r1_wt_O2_auto_0.1uMIPTG,YYYYMMDD_r1_wt_O2_auto_5uMIPTG,YYYYMMDD_r1_wt_O2_auto_10uMIPTG,YYYYMMDD_r1_wt_O2_auto_25uMIPTG,YYYYMMDD_r1_wt_O2_auto_50uMIPTG,YYYYMMDD_r1_wt_O2_auto_75uMIPTG,YYYYMMDD_r1_wt_O2_auto_100uMIPTG,YYYYMMDD_r1_wt_O2_auto_250uMIPTG,YYYYMMDD_r1_wt_O2_auto_500uMIPTG,YYYYMMDD_r1_wt_O2_auto_1000uMIPTG,YYYYMMDD_r1_wt_O2_auto_5000uMIPTG
YYYYMMDD_r1_wt_O2_delta_0uMIPTG,YYYYMMDD_r1_wt_O2_delta_0.1uMIPTG,YYYYMMDD_r1_wt_O2_delta_5uMIPTG,YYYYMMDD_r1_wt_O2_delta_10uMIPTG,YYYYMMDD_r1_wt_O2_delta_25uMIPTG,YYYYMMDD_r1_wt_O2_delta_50uMIPTG,YYYYMMDD_r1_wt_O2_delta_75uMIPTG,YYYYMMDD_r1_wt_O2_delta_100uMIPTG,YYYYMMDD_r1_wt_O2_delta_250uMIPTG,YYYYMMDD_r1_wt_O2_delta_500uMIPTG,YYYYMMDD_r1_wt_O2_delta_1000uMIPTG,YYYYMMDD_r1_wt_O2_delta_5000uMIPTG
YYYYMMDD_r1_wt_O2_R22_0uMIPTG,YYYYMMDD_r1_wt_O2_R22_0.1uMIPTG,YYYYMMDD_r1_wt_O2_R22_5uMIPTG,YYYYMMDD_r1_wt_O2_R22_10uMIPTG,YYYYMMDD_r1_wt_O2_R22_25uMIPTG,YYYYMMDD_r1_wt_O2_R22_50uMIPTG,YYYYMMDD_r1_wt_O2_R22_75uMIPTG,YYYYMMDD_r1_wt_O2_R22_100uMIPTG,YYYYMMDD_r1_wt_O2_R22_250uMIPTG,YYYYMMDD_r1_wt_O2_R22_500uMIPTG,YYYYMMDD_r1_wt_O2_R22_1000uMIPTG,YYYYMMDD_r1_wt_O2_R22_5000uMIPTG
YYYYMMDD_r1_wt_O2_R60_0uMIPTG,YYYYMMDD_r1_wt_O2_R60_0.1uMIPTG,YYYYMMDD_r1_wt_O2_R60_5uMIPTG,YYYYMMDD_r1_wt_O2_R60_10uMIPTG,YYYYMMDD_r1_wt_O2_R60_25uMIPTG,YYYYMMDD_r1_wt_O2_R60_50uMIPTG,YYYYMMDD_r1_wt_O2_R60_75uMIPTG,YYYYMMDD_r1_wt_O2_R60_100uMIPTG,YYYYMMDD_r1_wt_O2_R60_250uMIPTG,YYYYMMDD_r1_wt_O2_R60_500uMIPTG,YYYYMMDD_r1_wt_O2_R60_1000uMIPTG,YYYYMMDD_r1_wt_O2_R60_5000uMIPTG
YYYYMMDD_r1_wt_O2_R124_0uMIPTG,YYYYMMDD_r1_wt_O2_R124_0.1uMIPTG,YYYYMMDD_r1_wt_O2_R124_5uMIPTG,YYYYMMDD_r1_wt_O2_R124_10uMIPTG,YYYYMMDD_r1_wt_O2_R124_25uMIPTG,YYYYMMDD_r1_wt_O2_R124_50uMIPTG,YYYYMMDD_r1_wt_O2_R124_75uMIPTG,YYYYMMDD_r1_wt_O2_R124_100uMIPTG,YYYYMMDD_r1_wt_O2_R124_250uMIPTG,YYYYMMDD_r1_wt_O2_R124_500uMIPTG,YYYYMMDD_r1_wt_O2_R124_1000uMIPTG,YYYYMMDD_r1_wt_O2_R124_5000uMIPTG
YYYYMMDD_r1_wt_O2_R260_0uMIPTG,YYYYMMDD_r1_wt_O2_R260_0.1uMIPTG,YYYYMMDD_r1_wt_O2_R260_5uMIPTG,YYYYMMDD_r1_wt_O2_R260_10uMIPTG,YYYYMMDD_r1_wt_O2_R260_25uMIPTG,YYYYMMDD_r1_wt_O2_R260_50uMIPTG,YYYYMMDD_r1_wt_O2_R260_75uMIPTG,YYYYMMDD_r1_wt_O2_R260_100uMIPTG,YYYYMMDD_r1_wt_O2_R260_250uMIPTG,YYYYMMDD_r1_wt_O2_R260_500uMIPTG,YYYYMMDD_r1_wt_O2_R260_1000uMIPTG,YYYYMMDD_r1_wt_O2_R260_5000uMIPTG
YYYYMMDD_r1_wt_O2_R1220_0uMIPTG,YYYYMMDD_r1_wt_O2_R1220_0.1uMIPTG,YYYYMMDD_r1_wt_O2_R1220_5uMIPTG,YYYYMMDD_r1_wt_O2_R1220_10uMIPTG,YYYYMMDD_r1_wt_O2_R1220_25uMIPTG,YYYYMMDD_r1_wt_O2_R1220_50uMIPTG,YYYYMMDD_r1_wt_O2_R1220_75uMIPTG,YYYYMMDD_r1_wt_O2_R1220_100uMIPTG,YYYYMMDD_r1_wt_O2_R1220_250uMIPTG,YYYYMMDD_r1_wt_O2_R1220_500uMIPTG,YYYYMMDD_r1_wt_O2_R1220_1000uMIPTG,YYYYMMDD_r1_wt_O2_R1220_5000uMIPTG
YYYYMMDD_r1_wt_O2_R1740_0uMIPTG,YYYYMMDD_r1_wt_O2_R1740_0.1uMIPTG,YYYYMMDD_r1_wt_O2_R1740_5uMIPTG,YYYYMMDD_r1_wt_O2_R1740_10uMIPTG,YYYYMMDD_r1_wt_O2_R1740_25uMIPTG,YYYYMMDD_r1_wt_O2_R1740_50uMIPTG,YYYYMMDD_r1_wt_O2_R1740_75uMIPTG,YYYYMMDD_r1_wt_O2_R1740_100uMIPTG,YYYYMMDD_r1_wt_O2_R1740_250uMIPTG,YYYYMMDD_r1_wt_O2_R1740_500uMIPTG,YYYYMMDD_r1_wt_O2_R1740_1000uMIPTG,YYYYMMDD_r1_wt_O2_R1740_5000uMIPTG
